county,state,date,cases,deaths,new_cases,new_deaths
Plumas,California,4/13/20,4,0,0,0
Riverside,California,4/13/20,1751,50,132,9
Sacramento,California,4/13/20,739,27,32,1
San Bernardino,California,4/13/20,977,31,90,0
Santa Barbara,California,4/13/20,284,2,17,0
Santa Clara,California,4/13/20,1666,61,45,7
Shasta,California,4/13/20,25,3,1,0
Tuolumne,California,4/13/20,1,0,0,0
Alameda,California,4/14/20,908,23,1,0
Butte,California,4/14/20,16,0,1,0
Marin,California,4/14/20,171,10,1,0
Mariposa,California,4/14/20,0,0,0,0
Merced,California,4/14/20,74,3,5,0
Modoc,California,4/14/20,0,0,0,0
Mono,California,4/14/20,23,1,0,0
Orange,California,4/14/20,1299,19,16,0
Plumas,California,4/14/20,4,0,0,0
Riverside,California,4/14/20,1961,50,210,0
Sacramento,California,4/14/20,816,28,77,1
Santa Barbara,California,4/14/20,313,2,29,0
Santa Clara,California,4/14/20,1666,61,0,0
Shasta,California,4/14/20,25,3,0,0
Tuolumne,California,4/14/20,2,0,1,0
Alameda,California,4/15/20,983,36,75,13
Butte,California,4/15/20,16,0,0,0
Marin,California,4/15/20,184,10,13,0
Mariposa,California,4/15/20,0,0,0,0
Merced,California,4/15/20,78,3,4,0
Modoc,California,4/15/20,0,0,0,0
Mono,California,4/15/20,23,1,0,0
Orange,California,4/15/20,1376,22,77,3
Plumas,California,4/15/20,4,0,0,0
Riverside,California,4/15/20,2105,54,144,4
Sacramento,California,4/15/20,853,32,37,4
San Bernardino,California,4/15/20,996,39,19,8
Santa Barbara,California,4/15/20,334,2,21,0
Santa Clara,California,4/15/20,1793,66,127,5
Shasta,California,4/15/20,25,3,0,0
Tuolumne,California,4/15/20,2,0,0,0
Alameda,California,4/16/20,1069,40,86,4
Butte,California,4/16/20,16,0,0,0
Marin,California,4/16/20,187,10,3,0
Mariposa,California,4/16/20,0,0,0,0
Merced,California,4/16/20,82,3,4,0
Modoc,California,4/16/20,0,0,0,0
Mono,California,4/16/20,23,1,0,0
Orange,California,4/16/20,1425,25,49,3
Plumas,California,4/16/20,4,0,0,0
Riverside,California,4/16/20,2264,59,159,5
Sacramento,California,4/16/20,879,32,26,0
Santa Barbara,California,4/16/20,354,3,20,1
Santa Clara,California,4/16/20,1833,70,40,4
Shasta,California,4/16/20,26,3,1,0
Tuolumne,California,4/16/20,2,0,0,0
Alameda,California,4/17/20,1084,40,15,0
Butte,California,4/17/20,16,0,0,0
Marin,California,4/17/20,187,10,0,0
Mariposa,California,4/17/20,0,0,0,0
Merced,California,4/17/20,85,3,3,0
Modoc,California,4/17/20,0,0,0,0
Mono,California,4/17/20,23,1,0,0
Orange,California,4/17/20,1501,28,76,3
Plumas,California,4/17/20,4,0,0,0
Riverside,California,4/17/20,2457,69,193,10
Sacramento,California,4/17/20,896,32,17,0
San Bernardino,California,4/17/20,1096,55,64,8
Santa Barbara,California,4/17/20,373,3,19,0
Santa Clara,California,4/17/20,1870,74,37,4
Shasta,California,4/17/20,26,3,0,0
Tuolumne,California,4/17/20,2,0,0,0
Alameda,California,4/18/20,1135,41,51,1
Butte,California,4/18/20,16,0,0,0
Marin,California,4/18/20,189,10,2,0
Mariposa,California,4/18/20,0,0,0,0
Merced,California,4/18/20,87,3,2,0
Modoc,California,4/18/20,0,0,0,0
Mono,California,4/18/20,23,1,0,0
Orange,California,4/18/20,1556,32,55,4
Plumas,California,4/18/20,4,0,0,0
Riverside,California,4/18/20,2602,74,145,5
Sacramento,California,4/18/20,914,33,18,1
Santa Barbara,California,4/18/20,385,4,12,1
Santa Clara,California,4/18/20,1870,74,0,0
Shasta,California,4/18/20,26,3,0,0
Tuolumne,California,4/18/20,2,0,0,0
Alameda,California,4/19/20,1185,42,50,1
Butte,California,4/19/20,16,0,0,0
Marin,California,4/19/20,195,10,6,0
Mariposa,California,4/19/20,0,0,0,0
Merced,California,4/19/20,90,3,3,0
Modoc,California,4/19/20,0,0,0,0
Mono,California,4/19/20,23,1,0,0
Orange,California,4/19/20,1636,32,80,0
Plumas,California,4/19/20,4,0,0,0
Riverside,California,4/19/20,2638,75,36,1
Sacramento,California,4/19/20,925,34,11,1
San Bernardino,California,4/19/20,1286,57,67,0
Santa Barbara,California,4/19/20,394,4,9,0
Santa Clara,California,4/19/20,1870,74,0,0
Shasta,California,4/19/20,26,3,0,0
Tuolumne,California,4/19/20,2,0,0,0
Alameda,California,4/20/20,1212,42,27,0
Butte,California,4/20/20,16,0,0,0
Marin,California,4/20/20,199,10,4,0
Mariposa,California,4/20/20,0,0,0,0
Merced,California,4/20/20,90,3,0,0
Modoc,California,4/20/20,0,0,0,0
Mono,California,4/20/20,24,1,1,0
Orange,California,4/20/20,1676,33,40,1
Plumas,California,4/20/20,4,0,0,0
Riverside,California,4/20/20,2847,85,209,10
Sacramento,California,4/20/20,940,34,15,0
San Bernardino,California,4/20/20,1406,60,120,3
Santa Barbara,California,4/20/20,416,4,22,0
Santa Clara,California,4/20/20,1922,84,52,10
Shasta,California,4/20/20,26,3,0,0
Tuolumne,California,4/20/20,2,0,0,0
Alameda,California,4/21/20,1260,43,48,1
Butte,California,4/21/20,16,0,0,0
Marin,California,4/21/20,200,10,1,0
Mariposa,California,4/21/20,0,0,0,0
Merced,California,4/21/20,92,3,2,0
Modoc,California,4/21/20,0,0,0,0
Mono,California,4/21/20,24,1,0,0
Orange,California,4/21/20,1691,33,15,0
Plumas,California,4/21/20,4,0,0,0
Riverside,California,4/21/20,2960,93,113,8
Sacramento,California,4/21/20,954,35,14,1
San Bernardino,California,4/21/20,1489,67,83,7
Santa Barbara,California,4/21/20,429,5,13,1
Santa Clara,California,4/21/20,1946,89,24,5
Shasta,California,4/21/20,26,3,0,0
Tuolumne,California,4/21/20,2,0,0,0
Alameda,California,4/22/20,1260,43,0,0
Butte,California,4/22/20,16,0,0,0
Marin,California,4/22/20,203,11,3,1
Mariposa,California,4/22/20,0,0,0,0
Merced,California,4/22/20,94,3,2,0
Modoc,California,4/22/20,0,0,0,0
Mono,California,4/22/20,24,1,0,0
Orange,California,4/22/20,1753,34,62,1
Plumas,California,4/22/20,4,0,0,0
Riverside,California,4/22/20,3084,99,124,6
Sacramento,California,4/22/20,971,36,17,1
Santa Barbara,California,4/22/20,440,5,11,0
Santa Clara,California,4/22/20,1962,95,16,6
Shasta,California,4/22/20,27,3,1,0
Tuolumne,California,4/22/20,2,0,0,0
Alameda,California,4/23/20,1350,48,90,5
Butte,California,4/23/20,16,0,0,0
Marin,California,4/23/20,209,11,6,0
Mariposa,California,4/23/20,0,0,0,0
Merced,California,4/23/20,100,3,6,0
Modoc,California,4/23/20,0,0,0,0
Mono,California,4/23/20,24,1,0,0
Orange,California,4/23/20,1827,36,74,2
Plumas,California,4/23/20,4,0,0,0
Riverside,California,4/23/20,3218,109,134,10
Sacramento,California,4/23/20,987,41,16,5
San Bernardino,California,4/23/20,1564,72,75,5
Santa Barbara,California,4/23/20,451,5,11,0
Santa Clara,California,4/23/20,1987,96,25,1
Shasta,California,4/23/20,27,3,0,0
Tuolumne,California,4/23/20,2,0,0,0
Alameda,California,4/24/20,1422,48,72,0
Butte,California,4/24/20,16,0,0,0
Marin,California,4/24/20,212,12,3,1
Mariposa,California,4/24/20,0,0,0,0
Merced,California,4/24/20,102,3,2,0
Modoc,California,4/24/20,0,0,0,0
Mono,California,4/24/20,24,1,0,0
Orange,California,4/24/20,1845,36,18,0
Plumas,California,4/24/20,4,0,0,0
Riverside,California,4/24/20,3315,112,97,3
Sacramento,California,4/24/20,1019,41,32,0
Santa Barbara,California,4/24/20,460,6,9,1
Santa Clara,California,4/24/20,2018,99,31,3
Shasta,California,4/24/20,30,4,3,1
Tuolumne,California,4/24/20,2,0,0,0
Alameda,California,4/25/20,1458,52,36,4
Butte,California,4/25/20,16,0,0,0
Marin,California,4/25/20,223,12,11,0
Mariposa,California,4/25/20,0,0,0,0
Merced,California,4/25/20,102,3,0,0
Modoc,California,4/25/20,0,0,0,0
Mono,California,4/25/20,24,1,0,0
Orange,California,4/25/20,1969,38,124,2
Plumas,California,4/25/20,4,0,0,0
Riverside,California,4/25/20,3409,117,94,5
Sacramento,California,4/25/20,1025,41,6,0
Santa Barbara,California,4/25/20,466,6,6,0
Santa Clara,California,4/25/20,2040,100,22,1
Shasta,California,4/25/20,30,4,0,0
Tuolumne,California,4/25/20,3,0,1,0
Alameda,California,4/26/20,1489,52,31,0
Butte,California,4/26/20,16,0,0,0
Marin,California,4/26/20,224,12,1,0
Mariposa,California,4/26/20,0,0,0,0
Merced,California,4/26/20,105,3,3,0
Modoc,California,4/26/20,0,0,0,0
Mono,California,4/26/20,24,1,0,0
Orange,California,4/26/20,2074,39,105,1
Plumas,California,4/26/20,4,0,0,0
Riverside,California,4/26/20,3563,118,154,1
Sacramento,California,4/26/20,1037,41,12,0
San Bernardino,California,4/26/20,1751,82,19,0
Santa Barbara,California,4/26/20,471,7,5,1
Santa Clara,California,4/26/20,2084,101,44,1
Shasta,California,4/26/20,30,4,0,0
Tuolumne,California,4/26/20,3,0,0,0
Alameda,California,4/27/20,1519,56,30,4
Butte,California,4/27/20,16,0,0,0
Marin,California,4/27/20,225,12,1,0
Mariposa,California,4/27/20,0,0,0,0
Merced,California,4/27/20,110,3,5,0
Modoc,California,4/27/20,0,0,0,0
Mono,California,4/27/20,26,1,2,0
Orange,California,4/27/20,2126,40,52,1
Plumas,California,4/27/20,4,0,0,0
Riverside,California,4/27/20,3643,141,80,23
Sacramento,California,4/27/20,1045,41,8,0
San Bernardino,California,4/27/20,1772,82,21,0
Santa Barbara,California,4/27/20,471,7,0,0
Santa Clara,California,4/27/20,2105,104,21,3
Shasta,California,4/27/20,30,4,0,0
Tuolumne,California,4/27/20,4,0,1,0
Alameda,California,4/28/20,1554,59,35,3
Butte,California,4/28/20,16,0,0,0
Marin,California,4/28/20,227,12,2,0
Mariposa,California,4/28/20,1,0,1,0
Merced,California,4/28/20,116,3,6,0
Modoc,California,4/28/20,0,0,0,0
Mono,California,4/28/20,26,1,0,0
Orange,California,4/28/20,2198,42,72,2
Plumas,California,4/28/20,4,0,0,0
Riverside,California,4/28/20,3735,141,92,0
Sacramento,California,4/28/20,1053,41,8,0
Santa Barbara,California,4/28/20,477,7,6,0
Santa Clara,California,4/28/20,2122,107,17,3
Shasta,California,4/28/20,31,4,1,0
Tuolumne,California,4/28/20,4,0,0,0
Alameda,California,4/29/20,1589,59,35,0
Butte,California,4/29/20,16,0,0,0
Marin,California,4/29/20,235,13,8,1
Mariposa,California,4/29/20,1,0,0,0
Merced,California,4/29/20,118,3,2,0
Modoc,California,4/29/20,0,0,0,0
Mono,California,4/29/20,26,1,0,0
Orange,California,4/29/20,2324,44,126,2
Plumas,California,4/29/20,4,0,0,0
Riverside,California,4/29/20,3942,143,207,2
Sacramento,California,4/29/20,1068,42,15,1
Santa Barbara,California,4/29/20,485,8,8,1
Santa Clara,California,4/29/20,2134,108,12,1
Shasta,California,4/29/20,31,4,0,0
Tuolumne,California,4/29/20,4,0,0,0
Alameda,California,4/30/20,1624,63,35,4
Butte,California,4/30/20,16,0,0,0
Marin,California,4/30/20,237,13,2,0
Mariposa,California,4/30/20,3,0,2,0
Merced,California,4/30/20,125,3,7,0
Modoc,California,4/30/20,0,0,0,0
Mono,California,4/30/20,26,1,0,0
Orange,California,4/30/20,2421,45,97,1
Plumas,California,4/30/20,4,0,0,0
Riverside,California,4/30/20,4031,149,89,6
Sacramento,California,4/30/20,1077,43,9,1
San Bernardino,California,4/30/20,2058,93,130,4
Santa Barbara,California,4/30/20,496,8,11,0
Santa Clara,California,4/30/20,2163,112,29,4
Shasta,California,4/30/20,31,4,0,0
Tuolumne,California,4/30/20,4,0,0,0
Alameda,California,5/1/20,1657,63,33,0
Butte,California,5/1/20,16,0,0,0
Marin,California,5/1/20,240,13,3,0
Mariposa,California,5/1/20,13,0,10,0
Merced,California,5/1/20,134,3,9,0
Modoc,California,5/1/20,0,0,0,0
Mono,California,5/1/20,26,1,0,0
Orange,California,5/1/20,2591,50,170,5
Plumas,California,5/1/20,4,0,0,0
Riverside,California,5/1/20,4079,156,48,7
Sacramento,California,5/1/20,1090,43,13,0
San Bernardino,California,5/1/20,2113,96,55,3
Santa Barbara,California,5/1/20,506,8,10,0
Santa Clara,California,5/1/20,2179,114,16,2
Shasta,California,5/1/20,31,4,0,0
Tuolumne,California,5/1/20,4,0,0,0
Alameda,California,5/2/20,1726,63,69,0
Butte,California,5/2/20,17,0,1,0
Marin,California,5/2/20,242,13,2,0
Mariposa,California,5/2/20,13,0,0,0
Merced,California,5/2/20,140,3,6,0
Modoc,California,5/2/20,0,0,0,0
Mono,California,5/2/20,26,1,0,0
Orange,California,5/2/20,2660,52,69,2
Plumas,California,5/2/20,4,0,0,0
Riverside,California,5/2/20,4164,167,85,11
Sacramento,California,5/2/20,1106,43,16,0
San Bernardino,California,5/2/20,2182,98,69,2
Santa Barbara,California,5/2/20,508,8,2,0
Santa Clara,California,5/2/20,2204,115,25,1
Shasta,California,5/2/20,31,4,0,0
Tuolumne,California,5/2/20,4,0,0,0
Alameda,California,5/3/20,1770,63,44,0
Butte,California,5/3/20,17,0,0,0
Marin,California,5/3/20,243,13,1,0
Mariposa,California,5/3/20,13,0,0,0
Merced,California,5/3/20,142,3,2,0
Modoc,California,5/3/20,0,0,0,0
Mono,California,5/3/20,26,1,0,0
Orange,California,5/3/20,2774,52,114,0
Plumas,California,5/3/20,4,0,0,0
Riverside,California,5/3/20,4180,167,16,0
Sacramento,California,5/3/20,1116,43,10,0
Santa Barbara,California,5/3/20,514,8,6,0
Santa Clara,California,5/3/20,2231,116,27,1
Shasta,California,5/3/20,31,4,0,0
Tuolumne,California,5/3/20,4,0,0,0
Alameda,California,5/4/20,1797,65,27,2
Butte,California,5/4/20,17,0,0,0
Marin,California,5/4/20,243,13,0,0
Mariposa,California,5/4/20,14,0,1,0
Merced,California,5/4/20,146,3,4,0
Modoc,California,5/4/20,0,0,0,0
Mono,California,5/4/20,26,1,0,0
Orange,California,5/4/20,2859,57,85,5
Plumas,California,5/4/20,4,0,0,0
Riverside,California,5/4/20,4354,181,174,14
Sacramento,California,5/4/20,1126,47,10,4
San Bernardino,California,5/4/20,2182,99,0,0
Santa Barbara,California,5/4/20,526,8,12,0
Santa Clara,California,5/4/20,2244,118,13,2
Shasta,California,5/4/20,31,4,0,0
Tuolumne,California,5/4/20,4,0,0,0
Alameda,California,5/5/20,1830,66,33,1
Butte,California,5/5/20,18,0,1,0
Marin,California,5/5/20,244,13,1,0
Mariposa,California,5/5/20,14,0,0,0
Merced,California,5/5/20,146,3,0,0
Modoc,California,5/5/20,0,0,0,0
Mono,California,5/5/20,26,1,0,0
Orange,California,5/5/20,2931,61,72,4
Plumas,California,5/5/20,4,0,0,0
Riverside,California,5/5/20,4454,184,100,3
Sacramento,California,5/5/20,1132,47,6,0
San Bernardino,California,5/5/20,2329,101,147,2
Santa Barbara,California,5/5/20,544,9,18,1
Santa Clara,California,5/5/20,2255,122,11,4
Shasta,California,5/5/20,31,4,0,0
Tuolumne,California,5/5/20,3,0,-1,0
Alameda,California,5/6/20,1884,69,54,3
Butte,California,5/6/20,19,0,1,0
Marin,California,5/6/20,244,14,0,1
Mariposa,California,5/6/20,15,0,1,0
Merced,California,5/6/20,152,3,6,0
Modoc,California,5/6/20,0,0,0,0
Mono,California,5/6/20,27,1,1,0
Orange,California,5/6/20,3041,65,110,4
Plumas,California,5/6/20,4,0,0,0
Riverside,California,5/6/20,4672,190,218,6
Sacramento,California,5/6/20,1132,47,0,0
San Bernardino,California,5/6/20,2432,104,103,3
Santa Barbara,California,5/6/20,613,10,69,1
Santa Clara,California,5/6/20,2268,122,13,0
Shasta,California,5/6/20,31,4,0,0
Tuolumne,California,5/6/20,2,0,-1,0
Alameda,California,5/7/20,1938,69,54,0
Butte,California,5/7/20,19,0,0,0
Marin,California,5/7/20,244,14,0,0
Mariposa,California,5/7/20,15,0,0,0
Merced,California,5/7/20,155,3,3,0
Modoc,California,5/7/20,0,0,0,0
Mono,California,5/7/20,28,1,1,0
Orange,California,5/7/20,3156,66,115,1
Plumas,California,5/7/20,4,0,0,0
Riverside,California,5/7/20,4756,194,84,4
Sacramento,California,5/7/20,1132,49,0,2
San Bernardino,California,5/7/20,2562,108,130,4
Santa Barbara,California,5/7/20,722,11,109,1
Santa Clara,California,5/7/20,2281,122,13,0
Shasta,California,5/7/20,31,4,0,0
Tuolumne,California,5/7/20,2,0,0,0
Alameda,California,5/8/20,1982,70,44,1
Butte,California,5/8/20,19,0,0,0
Marin,California,5/8/20,252,14,8,0
Mariposa,California,5/8/20,15,0,0,0
Merced,California,5/8/20,163,3,8,0
Modoc,California,5/8/20,0,0,0,0
Mono,California,5/8/20,29,1,1,0
Orange,California,5/8/20,3283,71,127,5
Plumas,California,5/8/20,4,0,0,0
Riverside,California,5/8/20,4817,204,61,10
Sacramento,California,5/8/20,1159,50,27,1
Santa Barbara,California,5/8/20,1032,11,310,0
Santa Clara,California,5/8/20,2290,129,9,7
Shasta,California,5/8/20,31,4,0,0
Tuolumne,California,5/8/20,2,0,0,0
Alameda,California,5/9/20,2044,72,62,2
Butte,California,5/9/20,18,0,-1,0
Marin,California,5/9/20,257,14,5,0
Mariposa,California,5/9/20,15,0,0,0
Merced,California,5/9/20,163,3,0,0
Modoc,California,5/9/20,0,0,0,0
Mono,California,5/9/20,29,1,0,0
Orange,California,5/9/20,3395,74,112,3
Plumas,California,5/9/20,4,0,0,0
Riverside,California,5/9/20,4992,210,175,6
Sacramento,California,5/9/20,1164,51,5,1
San Bernardino,California,5/9/20,2902,119,273,8
Santa Barbara,California,5/9/20,1250,11,218,0
Santa Clara,California,5/9/20,2307,131,17,2
Shasta,California,5/9/20,31,4,0,0
Tuolumne,California,5/9/20,2,0,0,0
Alameda,California,5/10/20,2085,75,41,3
Butte,California,5/10/20,18,0,0,0
Marin,California,5/10/20,261,14,4,0
Mariposa,California,5/10/20,15,0,0,0
Merced,California,5/10/20,163,3,0,0
Modoc,California,5/10/20,0,0,0,0
Mono,California,5/10/20,29,1,0,0
Orange,California,5/10/20,3506,76,111,2
Plumas,California,5/10/20,4,0,0,0
Riverside,California,5/10/20,5039,212,47,2
Sacramento,California,5/10/20,1166,52,2,1
San Bernardino,California,5/10/20,2964,121,62,2
Santa Barbara,California,5/10/20,1308,11,58,0
Santa Clara,California,5/10/20,2339,131,32,0
Shasta,California,5/10/20,31,4,0,0
Tuolumne,California,5/10/20,2,0,0,0
Alameda,California,5/11/20,2122,75,37,0
Butte,California,5/11/20,20,0,2,0
Marin,California,5/11/20,267,14,6,0
Mariposa,California,5/11/20,15,0,0,0
Merced,California,5/11/20,173,3,10,0
Modoc,California,5/11/20,0,0,0,0
Mono,California,5/11/20,32,1,3,0
Orange,California,5/11/20,3627,76,121,0
Plumas,California,5/11/20,4,0,0,0
Riverside,California,5/11/20,5189,217,150,5
Sacramento,California,5/11/20,1172,52,6,0
Santa Barbara,California,5/11/20,1362,11,54,0
Santa Clara,California,5/11/20,2341,131,2,0
Shasta,California,5/11/20,32,4,1,0
Tuolumne,California,5/11/20,2,0,0,0
Alameda,California,5/12/20,2154,75,32,0
Butte,California,5/12/20,20,0,0,0
Marin,California,5/12/20,271,14,4,0
Mariposa,California,5/12/20,15,0,0,0
Merced,California,5/12/20,177,4,4,1
Modoc,California,5/12/20,0,0,0,0
Mono,California,5/12/20,32,1,0,0
Orange,California,5/12/20,3699,78,72,2
Plumas,California,5/12/20,4,0,0,0
Riverside,California,5/12/20,5248,228,59,11
Sacramento,California,5/12/20,1180,52,8,0
San Bernardino,California,5/12/20,3078,121,63,0
Santa Barbara,California,5/12/20,1372,11,10,0
Santa Clara,California,5/12/20,2364,134,23,3
Shasta,California,5/12/20,32,4,0,0
Tuolumne,California,5/12/20,2,0,0,0
Alameda,California,5/13/20,2199,80,45,5
Butte,California,5/13/20,20,0,0,0
Marin,California,5/13/20,274,14,3,0
Mariposa,California,5/13/20,15,0,0,0
Merced,California,5/13/20,180,4,3,0
Modoc,California,5/13/20,0,0,0,0
Mono,California,5/13/20,33,1,1,0
Orange,California,5/13/20,3843,80,144,2
Plumas,California,5/13/20,4,0,0,0
Riverside,California,5/13/20,5343,238,95,10
Sacramento,California,5/13/20,1182,52,2,0
San Bernardino,California,5/13/20,3153,138,75,17
Santa Barbara,California,5/13/20,1377,11,5,0
Santa Clara,California,5/13/20,2364,134,0,0
Shasta,California,5/13/20,33,4,1,0
Tuolumne,California,5/13/20,2,0,0,0
Alameda,California,5/14/20,2202,80,3,0
Butte,California,5/14/20,22,0,2,0
Marin,California,5/14/20,278,14,4,0
Mariposa,California,5/14/20,15,0,0,0
Merced,California,5/14/20,189,4,9,0
Modoc,California,5/14/20,0,0,0,0
Mono,California,5/14/20,33,1,0,0
Orange,California,5/14/20,4025,80,182,0
Plumas,California,5/14/20,4,0,0,0
Riverside,California,5/14/20,5440,246,97,8
Sacramento,California,5/14/20,1193,54,11,2
San Bernardino,California,5/14/20,3198,139,45,1
Santa Barbara,California,5/14/20,1382,11,5,0
Santa Clara,California,5/14/20,2391,136,27,2
Shasta,California,5/14/20,33,4,0,0
Tuolumne,California,5/14/20,2,0,0,0
Alameda,California,5/15/20,2321,84,119,4
Butte,California,5/15/20,22,0,0,0
Marin,California,5/15/20,283,14,5,0
Mariposa,California,5/15/20,15,1,0,1
Merced,California,5/15/20,200,6,11,2
Modoc,California,5/15/20,0,0,0,0
Mono,California,5/15/20,33,1,0,0
Orange,California,5/15/20,4163,84,138,4
Plumas,California,5/15/20,4,0,0,0
Riverside,California,5/15/20,5618,249,178,3
Sacramento,California,5/15/20,1210,54,17,0
Santa Barbara,California,5/15/20,1396,11,14,0
Santa Clara,California,5/15/20,2403,136,12,0
Shasta,California,5/15/20,33,4,0,0
Tuolumne,California,5/15/20,2,0,0,0
Alameda,California,5/16/20,2372,85,51,1
Butte,California,5/16/20,22,0,0,0
Marin,California,5/16/20,299,14,16,0
Mariposa,California,5/16/20,15,1,0,0
Merced,California,5/16/20,200,6,0,0
Modoc,California,5/16/20,0,0,0,0
Mono,California,5/16/20,33,1,0,0
Orange,California,5/16/20,4281,86,118,2
Plumas,California,5/16/20,4,0,0,0
Riverside,California,5/16/20,5618,255,0,6
Sacramento,California,5/16/20,1221,55,11,1
Santa Barbara,California,5/16/20,1412,11,16,0
Santa Clara,California,5/16/20,2418,137,15,1
Shasta,California,5/16/20,34,4,1,0
Tuolumne,California,5/16/20,2,0,0,0
Alameda,California,5/17/20,2413,85,41,0
Butte,California,5/17/20,22,0,0,0
Marin,California,5/17/20,317,14,18,0
Mariposa,California,5/17/20,15,1,0,0
Merced,California,5/17/20,201,6,1,0
Modoc,California,5/17/20,0,0,0,0
Mono,California,5/17/20,34,1,1,0
Orange,California,5/17/20,4396,88,115,2
